15760,13280,1558
15728,13328,1558
15632,13376,1558
15696,13360,1557
15696,13296,1559
15664,13328,1559
15776,13344,1559
15744,13280,1587
15712,13328,1587
15680,13360,1586
15680,13296,1589
15648,13328,1588
15760,13344,1588
15696,13328,1583
15760,13312,1581
15664,13360,1581
15664,13296,1585
15776,13312,1585
15744,13344,1585
15728,13280,1584
15632,13328,1584
15776,13280,1578
15680,13328,1578
15648,13360,1578
15632,13296,1577
15744,13312,1577
15648,13296,1580
15728,13360,1580
15712,13280,1579
15760,13280,1574
15632,13376,1574
15728,13328,1573
15696,13360,1573
15712,13360,1576
15696,13296,1575
15664,13328,1575
15776,13344,1575
15728,13280,1603
15712,13312,1603
15616,13360,1603
15200,13520,2371
15168,13552,2371
15296,13568,2371
15264,13504,2370
15152,13600,2370
15104,13536,2400
15184,13584,2400
15168,13520,2399
15280,13536,2399
15248,13568,2399
15184,13520,2402
15152,13552,2402
15264,13568,2402
15248,13504,2401
15216,13552,2401
15120,13600,2401
15088,13536,2396
15264,13536,2396
15168,13584,2396
15152,13520,2395
15232,13584,2395
15232,13504,2398
15136,13552,2398
15200,13552,2397
15104,13600,2397
15248,13536,2391
15136,13520,2390
15104,13568,2390
15216,13584,2390
15216,13520,2394
15120,13568,2394
15088,13600,2394
15280,13504,2393
15184,13552,2393
15152,13584,2393
15120,13536,2387
15232,13552,2387
15216,13584,2387
15184,13520,2386
15088,13568,2386
15200,13520,2389
15168,13552,2389
15296,13568,2389
15264,13504,2388
15136,13600,2388
15216,13552,2547
15216,13520,2539
15200,13552,2543
15184,13536,2295
15184,13536,2311
15152,13568,2311
15264,13520,2314
15168,13568,2314
15136,13616,2314
15232,13552,2313
15200,13600,2313
15168,13536,2308
15232,13520,2307
15136,13568,2307
15248,13520,2310
15216,13568,2310
15184,13600,2309
15152,13536,2304
15216,13536,2303
15200,13568,2306
15136,13536,2300
15200,13536,2299
15184,13568,2302
15120,13536,2329
15200,13600,2329
15184,13536,2328
15152,13568,2328
15264,13584,2328
15264,13520,2331
15168,13568,2331
15136,13600,2331
15232,13552,2330
15168,13536,2324
15280,13552,2324
15248,13584,2324
15136,13568,2323
15248,13520,2326
15216,13552,2325
15184,13600,2325
15152,13536,2320
15232,13600,2320
15216,13520,2319
15232,13520,2322
15200,13568,2322
15200,13536,2485
15168,13568,2484
15264,13552,2321
15168,13600,2321
15168,13504,2487
15248,13552,2487
15136,13536,2316
15216,13600,2316
15232,13488,2486
15136,13536,2486
15200,13536,2315
15184,13536,2481
15168,13568,2481
15280,13520,2318
15184,13568,2318
15248,13552,2317
15152,13600,2317
15248,13520,2480
15152,13504,2483
15248,13568,2483
15216,13488,2482
15120,13536,2482
15152,13584,2477
15120,13504,2476
15232,13520,2476
15216,13568,2476
15136,13504,2479
15232,13568,2479
15200,13504,2478
15168,13536,2478
15248,13488,2471
15216,13536,2471
15136,13584,2471
15200,13568,2470
15184,13504,2475
15152,13536,2473
15232,13488,2501
15200,13520,2501
15168,13568,2500
15168,13504,2503
15136,13536,2502
15184,13536,2497
15152,13568,2496
15152,13504,2499
15232,13552,2499
15216,13488,2498
15168,13536,2493
15136,13568,2493
15232,13520,2492
15200,13568,2492
15136,13504,2495
15216,13568,2495
15200,13488,2494
15216,13520,2489
15120,13584,2489
15184,13568,2488
15184,13504,2490
15152,13536,2490
15200,13520,2518
15168,13568,2517
15168,13488,2519
15184,13536,2514
15152,13568,2513
15232,13552,2516
15216,13488,2515
15168,13536,2509
15136,13568,2509
15232,13520,2508
15216,13552,2512
15200,13488,2511
15216,13520,2504
15184,13568,2504
15200,13568,2507
15184,13488,2506
15152,13536,2506
15200,13520,2534
15168,13568,2534
15184,13552,2537
15216,13488,2531
15184,13520,2531
15168,13536,2526
15216,13552,2528
15200,13488,2527
15216,13520,2521
15184,13568,2521
15200,13552,2524
15184,13488,2523
15104,13520,2416
15216,13536,2416
15184,13584,2416
15168,13520,2415
15248,13568,2415
15184,13520,2418
15152,13552,2418
15264,13568,2418
15248,13504,2417
15120,13584,2417
15088,13536,2412
15264,13536,2412
15168,13584,2412
15152,13520,2411
15232,13568,2411
15136,13552,2414
15232,13504,2413
15200,13552,2413
15104,13600,2413
15248,13536,2408
15152,13584,2408
15136,13520,2407
15104,13568,2407
15216,13584,2407
15216,13504,2410
15120,13552,2410
15088,13600,2410
15184,13552,2409
15120,13520,2404
15232,13536,2404
15200,13584,2404
15088,13568,2403
15200,13520,2406
15280,13568,2406
15264,13504,2405
15168,13552,2405
15136,13584,2405
15104,13520,2433
15216,13536,2433
15184,13584,2433
15184,13504,2435
15264,13568,2435
15248,13504,2434
15152,13552,2434
15120,13584,2434
15088,13520,2429
15168,13584,2429
15152,13520,2428
15264,13536,2428
15232,13568,2428
15168,13520,2431
15136,13552,2431
15248,13568,2431
15232,13504,2430
15200,13536,2430
15104,13584,2430
15248,13536,2424
15152,13584,2424
15136,13520,2423
15216,13568,2423
15216,13504,2427
15120,13552,2427
15184,13552,2425
15088,13600,2425
15232,13536,2420
15120,13520,2419
15088,13568,2419
15200,13584,2419
15200,13504,2422
15104,13552,2422
15264,13504,2421
15168,13552,2421
15136,13584,2421
15216,13536,2450
15184,13584,2449
15168,13504,2452
15264,13568,2452
15248,13504,2451
15152,13552,2451
15120,13584,2451
15200,13536,2446
15168,13584,2446
15152,13520,2445
15264,13536,2445
15232,13568,2445
15152,13504,2448
15136,13552,2448
15248,13568,2448
15232,13504,2447
15104,13584,2447
15248,13536,2442
15152,13584,2442
15136,13520,2441
15216,13568,2441
15120,13552,2444
15216,13504,2443
15184,13536,2443
15088,13600,2443
15232,13536,2437
15136,13584,2437
15120,13520,2436
15088,13552,2436
15200,13568,2436
15200,13504,2439
15104,13552,2439
15264,13504,2438
15168,13552,2438
15200,13536,2467
15184,13568,2466
15168,13504,2469
15264,13568,2469
15232,13488,2468
15136,13536,2468
15120,13584,2468
15200,13536,2463
15168,13584,2463
15136,13504,2462
15264,13520,2462
15152,13504,2465
15120,13552,2465
15248,13568,2465
15216,13504,2464
15152,13584,2459
15120,13520,2458
15248,13536,2458
15216,13568,2458
15120,13552,2461
15232,13568,2461
15200,13504,2460
15184,13536,2460
15248,13488,2455
15232,13536,2455
15136,13584,2455
15104,13520,2454
15200,13568,2454
15184,13504,2457
15168,13536,2456
15120,13536,2348
15200,13600,2348
15184,13520,2347
15264,13584,2347
15264,13520,2350
15168,13568,2350
15232,13552,2349
15136,13600,2349
15280,13552,2344
15168,13536,2343
15136,13568,2343
15248,13584,2343
15248,13520,2346
15152,13568,2346
15120,13600,2346
15104,13536,2345
15216,13552,2345
15184,13600,2345
15152,13536,2339
15264,13552,2339
15232,13584,2339
15216,13520,2338
15120,13568,2338
15232,13520,2341
15200,13568,2341
15168,13600,2340
15136,13536,2333
15216,13600,2333
15200,13520,2332
15280,13584,2332
15184,13568,2336
15280,13520,2334
15248,13552,2334
15152,13600,2334
15104,13536,2365
15296,13536,2365
15200,13584,2365
15168,13520,2364
15264,13584,2364
15168,13568,2367
15248,13504,2366
15232,13552,2366
15136,13600,2366
15280,13552,2361
15184,13600,2361
15152,13520,2360
15136,13568,2360
15248,13584,2360
15232,13520,2363
15152,13568,2363
15120,13600,2363
15088,13536,2362
15216,13552,2362
15136,13536,2357
15264,13552,2357
15232,13584,2357
15120,13568,2356
15216,13520,2359
15104,13600,2359
15296,13504,2358
15200,13552,2358
15168,13600,2358
15120,13536,2353
15216,13584,2353
15200,13520,2351
15104,13568,2351
15280,13584,2351
15216,13520,2355
15184,13568,2355
15280,13504,2354
15248,13552,2354
15152,13600,2354
15104,13536,2383
15200,13584,2383
15168,13520,2382
15280,13536,2382
15264,13584,2382
15152,13552,2385
15280,13568,2385
15248,13504,2384
15216,13552,2384
15136,13600,2384
15088,13536,2379
15264,13536,2379
15184,13584,2379
15152,13520,2378
15120,13568,2378
15248,13584,2378
15232,13504,2381
15136,13568,2381
15120,13600,2381
15200,13552,2380
15136,13520,2375
15264,13552,2375
15104,13568,2372
15232,13584,2372
15216,13520,2377
15104,13600,2377
15280,13504,2376
15184,13552,2376
15168,13600,2376
15120,13536,2369
15248,13552,2369
15216,13584,2369
15184,13520,2368
15088,13568,2368
15280,13584,2368
15728,12992,3081
15744,12976,3102
15712,13024,3101
15696,13056,3104
15680,12992,3103
15760,13056,3103
15728,12992,3098
15696,13024,3097
15744,13056,3099
15712,12992,3094
15760,13008,3096
15728,13056,3095
15760,12976,3089
15728,13024,3089
15744,13024,3092
15696,12992,3091
15664,12976,3184
15744,13040,3184
15728,12960,3183
15632,13024,3183
15712,13008,3186
15680,13040,3185
15648,12976,3180
15728,13040,3180
15712,12976,3179
15680,13008,3179
15696,13008,3182
15664,13040,3182
15760,12992,3181
15696,12976,3176
15664,13008,3175
15648,13056,3178
15632,12992,3177
15744,13008,3177
15712,13040,3177
15680,12976,3172
15760,13040,3172
15744,12960,3171
15648,13024,3171
15760,12960,3174
15728,13008,3174
15632,13056,3174
15696,13040,3173
15648,12976,3200
15744,13024,3200
15728,12960,3199
15632,13008,3199
15744,12960,3202
15712,13008,3202
15776,12992,3201
15680,13040,3201
15648,12976,3196
15728,13040,3196
15712,12976,3195
15696,13008,3198
15760,12992,3197
15664,13040,3197
15696,12976,3191
15664,13008,3191
15776,12960,3194
15680,13008,3194
15648,13040,3194
15632,12976,3193
15744,12992,3193
15712,13040,3193
15680,12976,3188
15760,13024,3188
15744,12960,3187
15648,13008,3187
15760,12960,3190
15728,13008,3190
15632,13056,3190
15696,13040,3189
15648,12976,3217
15776,12992,3217
15744,13024,3217
15712,12960,3215
15616,13008,3215
15728,12960,3220
15696,12992,3220
15680,13040,3218
15632,12976,3212
15728,13024,3212
15696,12960,3211
15696,13008,3214
15760,12992,3213
15664,13040,3213
15616,12976,3208
15712,13040,3208
15680,12976,3207
15664,13008,3207
15776,13024,3207
15760,12960,3210
15680,13008,3210
15648,13040,3210
15744,12992,3209
15664,12976,3204
15760,13024,3204
15648,13008,3203
15744,12960,3206
15632,13040,3206
15728,12992,3205
15696,13040,3205
15648,12976,3236
15760,12992,3236
15744,13024,3236
15616,13008,3235
15728,12960,3238
15696,12992,3237
15664,13040,3237
15632,12976,3232
15728,13024,3232
15696,12960,3231
15712,12960,3234
15680,12992,3234
15776,12944,3233
15744,12992,3233
15664,13040,3233
15616,12976,3227
15712,13024,3227
15680,12960,3226
15776,13024,3226
15760,12960,3230
15664,13008,3230
15728,12992,3229
15648,13040,3229
15664,12976,3222
15632,13008,3222
15760,13024,3222
15744,12960,3225
15648,13008,3225
15632,13040,3225
15712,12992,3224
15696,13040,3224
15728,12976,3119
15712,13024,3119
15728,13008,3122
15696,13056,3122
15664,12992,3121
15760,13040,3121
15712,12976,3116
15696,13024,3115
15680,13056,3118
15648,12992,3117
15744,13056,3117
15712,12992,3111
15680,13024,3109
15760,13008,3113
15728,13056,3112
15696,12992,3106
15760,12976,3105
15728,13024,3105
15744,13008,3108
15712,13056,3108
15664,12992,3136
15760,13040,3136
15728,12976,3135
15696,13024,3135
15712,13008,3138
15696,13056,3138
15712,12976,3132
15680,13024,3131
15680,13056,3134
15648,12992,3133
15760,13008,3133
15744,13040,3133
15696,12976,3128
15760,12976,3127
15664,13024,3127
15760,13008,3130
15664,13056,3130
15728,13056,3129
15680,12992,3124
15664,13024,3124
15744,12976,3123
15744,13008,3126
15712,13056,3125
15664,12976,3152
15632,13024,3152
15744,13040,3152
15728,12976,3151
15712,13008,3154
15680,13056,3153
15712,12976,3147
15680,13024,3147
15696,13008,3150
15664,13056,3150
15648,12992,3149
15760,13008,3149
15728,13040,3149
15696,12976,3144
15760,12976,3143
15664,13024,3143
15744,13008,3146
15648,13056,3146
15632,12992,3145
15712,13040,3145
15680,12976,3140
15776,13040,3140
15744,12976,3139
15648,13024,3139
15728,13008,3142
15712,13056,3141
15664,12976,3168
15632,13024,3168
15744,13040,3168
15728,12976,3167
15712,13008,3170
15680,13040,3169
15728,13040,3164
15712,12976,3163
15680,13008,3163
15696,13008,3166
15664,13056,3166
15648,12976,3165
15760,13008,3165
15696,12976,3160
15664,13024,3159
15648,13056,3162
15632,12992,3161
15744,13008,3161
15712,13040,3161
15680,12976,3156
15760,13040,3156
15744,12976,3155
15648,13024,3155
15760,12960,3158
15728,13008,3158
15632,13056,3158
15696,13040,3157
15776,12928,3323
15744,12976,3323
15664,13024,3323
15632,12960,3322
15728,13008,3322
15712,12944,3324
15680,12976,3324
15728,12976,3319
15648,13024,3319
15712,13008,3318
15696,12944,3321
15792,13008,3321
15760,12928,3320
15664,12992,3320
15728,12976,3315
15696,13024,3315
15792,12976,3314
15680,12944,3317
15776,13008,3317
15744,12944,3316
15648,12992,3316
15632,13024,3316
15680,13024,3311
15648,12960,3310
15776,12976,3310
15744,13008,3310
15664,12944,3313
15648,12992,3313
15760,13008,3313
15728,12944,3312
15712,12976,3312
15776,12928,3339
15648,13024,3339
15632,12944,3338
15744,12976,3338
15712,13008,3338
15728,13008,3341
15712,12944,3340
15680,12976,3340
15760,12928,3335
15728,12976,3335
15632,13024,3335
15696,13008,3334
15696,12944,3337
15776,12992,3337
15664,12976,3336
15712,12976,3331
15776,12960,3330
15696,13008,3330
15680,12944,3333
15776,13008,3333
15744,12928,3332
15648,12992,3332
15696,12976,3327
15680,13024,3327
15648,12944,3326
15760,12976,3326
15744,13008,3326
15664,12944,3329
15632,12992,3329
15760,13008,3329
15728,12944,3328
15648,13008,3357
15632,12944,3356
15744,12960,3356
15712,13008,3356
15648,12944,3359
15728,13008,3359
15712,12928,3358
15680,12976,3358
15760,12928,3352
15728,12976,3352
15632,13024,3352
15696,13008,3351
15696,12944,3354
15664,12976,3353
15776,12992,3353
15712,12976,3348
15776,12960,3347
15680,13008,3347
15680,12944,3350
15760,12992,3350
15744,12928,3349
15648,12976,3349
15696,12976,3343
15664,13008,3343
15648,12944,3342
15760,12960,3342
15664,12944,3346
15632,12992,3346
15744,13008,3346
15728,12928,3344
15680,12976,3373
15648,13008,3373
15632,12944,3372
15744,12960,3372
15712,13008,3372
15648,12944,3376
15728,12992,3376
15712,12928,3375
15728,12960,3369
15632,13008,3369
15696,13008,3368
15696,12944,3370
15664,12976,3370
15712,12976,3365
15680,13008,3364
15680,12944,3367
15760,12992,3367
15744,12928,3366
15648,12976,3366
15696,12976,3361
15664,13008,3361
15760,12960,3360
15664,12944,3363
15744,12992,3363
15728,12928,3362
15632,12976,3362
15648,12960,3252
15760,12976,3252
15616,13008,3251
15728,13024,3251
15728,12960,3254
15696,12992,3253
15664,13040,3253
15632,12976,3248
15744,12992,3248
15712,13024,3248
15696,12960,3247
15776,13024,3247
15712,12960,3250
15680,12992,3250
15776,12944,3249
15648,13040,3249
15616,12976,3244
15696,13024,3244
15680,12960,3243
15760,13024,3243
15664,12992,3246
15760,12944,3245
15728,12992,3245
15632,13040,3245
15776,12976,3240
15680,13040,3240
15664,12960,3239
15632,13008,3239
15744,13024,3239
15744,12960,3242
15648,13008,3242
15616,13040,3242
15712,12992,3241
15760,12976,3268
15648,12960,3267
15616,13008,3267
15728,13024,3267
15728,12944,3270
15632,12992,3270
15696,12992,3269
15664,13024,3269
15632,12960,3264
15744,12976,3264
15712,13024,3264
15696,12960,3263
15712,12960,3266
15680,12992,3266
15776,12944,3265
15648,13040,3265
15616,12976,3260
15696,13024,3260
15680,12960,3259
15760,13024,3259
15664,12992,3262
15776,13008,3262
15760,12944,3261
15728,12992,3261
15632,13040,3261
15776,12976,3256
15680,13024,3256
15664,12960,3255
15632,13008,3255
15744,13024,3255
15744,12944,3258
15648,12992,3258
15616,13040,3258
15712,12992,3257
15760,12976,3288
15664,13024,3288
15648,12960,3287
15728,13024,3287
15728,12944,3290
15632,12992,3290
15792,12944,3289
15696,12992,3289
15632,12960,3284
15744,12976,3284
15712,13024,3284
15712,12944,3286
15776,12944,3285
15680,12992,3285
15648,13024,3285
15696,13024,3278
15680,12960,3276
15760,13008,3276
15696,12960,3281
15664,12992,3281
15776,13008,3281
15760,12944,3280
15728,12976,3280
15632,13040,3280
15776,12976,3272
15680,13024,3272
15664,12960,3271
15744,13024,3271
15744,12944,3275
15648,12992,3275
15712,12992,3274
15616,13040,3274
15776,12928,3307
15760,12976,3307
15664,13024,3307
15632,12960,3306
15728,13008,3306
15712,12944,3309
15632,12992,3309
15696,12992,3308
15744,12976,3302
15616,12960,3301
15712,13024,3301
15696,12944,3305
15792,13008,3305
15776,12944,3304
15680,12992,3304
15648,13024,3304
15728,12976,3298
15696,13024,3298
15680,12960,3297
15792,12976,3297
15760,13008,3297
15680,12944,3300
15664,12992,3300
15776,13008,3300
15760,12944,3299
15632,13024,3299
15776,12976,3293
15680,13024,3293
15664,12960,3291
15744,13008,3291
15648,12992,3296
15744,12944,3294
15712,12976,3294
15680,12976,3390
15648,13008,3390
15632,13008,3386
15696,13008,3385
15712,12992,3388
15696,12928,3387
15664,12976,3387
15712,12960,3382
15680,13008,3381
15680,12944,3384
15648,12976,3383
15696,12976,3378
15664,13008,3377
15664,12944,3380
15744,12992,3380
15632,12976,3379
15696,12992,3401
15680,13008,3397
15696,12960,3394
15664,13008,3393
15744,12992,3085
17216,13152,1486
17200,13152,1482
17184,13152,1478
17216,13104,1479
17152,13104,1425
17216,13088,1424
17136,13136,1424
17104,13168,1424
17216,13120,1427
17120,13168,1427
17184,13168,1426
17136,13104,1421
17120,13136,1421
17232,13152,1421
17200,13088,1420
17200,13120,1423
17168,13168,1422
17104,13136,1417
17184,13088,1416
17168,13136,1416
17184,13136,1419
17152,13168,1419
17120,13104,1418
17216,13152,1418
17184,13104,1413
17152,13136,1412
17232,13120,1415
17136,13168,1415
17104,13104,1414
17200,13168,1414
17152,13088,1441
17216,13088,1440
17120,13136,1440
17200,13120,1443
17104,13168,1443
17184,13152,1442
17136,13104,1437
17232,13152,1437
17200,13088,1436
17104,13136,1436
17184,13120,1439
17168,13168,1438
17120,13104,1433
17216,13152,1433
17184,13088,1432
17152,13136,1432
17168,13120,1435
17152,13168,1435
17168,13088,1429
17136,13136,1428
17136,13168,1431
17104,13104,1430
17232,13120,1430
17200,13152,1430
17152,13088,1457
17120,13136,1456
17200,13120,1459
17168,13152,1459
17136,13088,1453
17216,13152,1453
17200,13088,1452
17216,13088,1455
17184,13120,1455
17152,13168,1454
17120,13104,1449
17200,13152,1449
17184,13088,1448
17168,13120,1451
17136,13168,1450
17168,13088,1444
17136,13136,1444
17152,13120,1447
17120,13168,1447
17216,13120,1446
17184,13152,1446
17200,13120,1475
17168,13152,1475
17216,13152,1470
17200,13088,1469
17216,13072,1472
17184,13120,1472
17152,13152,1471
17200,13152,1466
17184,13088,1465
17168,13120,1468
17136,13168,1467
17184,13152,1462
17168,13088,1461
17136,13120,1461
17152,13120,1464
17120,13168,1464
17216,13120,1463
17168,13104,1356
17136,13152,1356
17232,13104,1355
17200,13136,1355
17104,13120,1359
17216,13136,1359
17184,13168,1359
17216,13104,1352
17120,13152,1352
17184,13136,1351
17168,13184,1354
17152,13104,1353
17248,13168,1353
17200,13104,1348
17168,13152,1347
17152,13184,1347
17152,13184,1350
17136,13120,1349
17232,13168,1349
17184,13104,1344
17152,13152,1344
17232,13136,1346
17120,13120,1345
17216,13168,1345
17168,13104,1377
17136,13152,1377
17232,13088,1376
17104,13184,1376
17104,13120,1379
17216,13136,1379
17184,13168,1378
17120,13152,1371
17216,13104,1369
17184,13136,1369
17200,13136,1374
17168,13168,1374
17152,13104,1373
17232,13168,1373
17200,13104,1366
17104,13152,1366
17168,13136,1365
17152,13184,1368
17136,13104,1367
17216,13168,1367
17184,13104,1361
17152,13152,1360
17120,13184,1360
17232,13136,1364
17136,13184,1364
17120,13120,1363
17200,13168,1363
17168,13104,1393
17136,13136,1393
17232,13088,1392
17104,13184,1392
17216,13136,1395
17104,13120,1394
17184,13168,1394
17120,13152,1389
17232,13168,1389
17216,13088,1388
17184,13136,1388
17200,13136,1391
17168,13168,1391
17152,13104,1390
17200,13104,1385
17104,13152,1385
17168,13136,1384
17152,13168,1387
17136,13104,1386
17216,13168,1386
17184,13104,1381
17152,13136,1380
17120,13184,1380
17232,13136,1383
17136,13184,1383
17120,13104,1382
17200,13168,1382
17168,13104,1409
17232,13088,1408
17136,13136,1408
17104,13184,1408
17216,13120,1411
17120,13168,1411
17088,13104,1410
17184,13168,1410
17152,13104,1405
17120,13136,1405
17232,13152,1405
17216,13088,1404
17184,13136,1404
17200,13136,1407
17168,13168,1407
17200,13104,1401
17104,13152,1401
17168,13136,1400
17152,13168,1403
17136,13104,1402
17216,13168,1402
17184,13104,1397
17152,13136,1396
17120,13184,1396
17232,13120,1399
17136,13168,1399
17120,13104,1398
17200,13168,1398
16784,14688,1556
16832,14720,1555
16816,14688,1548
16816,14720,1570
